sku_code,cpse_name,depot_location,raw_description,quantity,unit_cost_inr,days_idle,po_no,heat_no,standard,hsn_code,gem_category,mesc_code,cppp_tender_id
IOCL-PIP-00337,IOCL,"Bongaigaon Refinery, Assam",PIPE SMLS 1IN SCH 80 ASTM A312 TP304L BE,62,9681.24,786,IOCL/PO/2024/704349,HT-C14385,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.14.82.594.1,CPPP/2025/IOCL_839122
IOCL-BUT-00338,IOCL,"Mathura Refinery, Uttar Pradesh",VLV BFV 16IN 2500# ASTM A352 LCB SS316+STELLITE RTJ,73,31169.71,446,IOCL/PO/2024/739705,HT-A42142,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.70.90.859.1,CPPP/2025/IOCL_795978
IOCL-STU-00339,IOCL,"Mathura Refinery, Uttar Pradesh",STUD BLT 1/2IN X 260MM ASTM A193 B8M W/ 8M NUTS,4,2011.53,327,IOCL/PO/2024/701846,HT-C65183,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.55.47.396.1,CPPP/2025/IOCL_275645
IOCL-FLA-00340,IOCL,"Barauni Refinery, Bihar",FLG THRF 12IN 900# ASTM A182 F51,15,10765.9,108,IOCL/PO/2024/186518,HT-B76269,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.19.45.358.1,CPPP/2025/IOCL_238976
IOCL-RED-00341,IOCL,"Barauni Refinery, Bihar",RED CONC 10IN SCH 40 ASTM A403 WP304L,40,4698.24,284,IOCL/PO/2024/920539,HT-B73559,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.33.77.982.1,CPPP/2025/IOCL_134697
IOCL-BUT-00342,IOCL,"Mathura Refinery, Uttar Pradesh",VLV BFV 20IN 900# ASTM A352 LCB SS316+STELLITE RTJ,62,34585.15,581,IOCL/PO/2024/870033,HT-C17120,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.92.43.873.1,CPPP/2025/IOCL_959340
IOCL-GAT-00343,IOCL,"Panipat Refinery, Haryana",VLV GT 6IN 2500# ASTM A182 F316L TR12 RTJ,138,69913.85,1065,IOCL/PO/2024/509018,HT-X44422,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.28.77.991.1,CPPP/2025/IOCL_555851
IOCL-FLA-00344,IOCL,"Barauni Refinery, Bihar",FLG THRF 12IN 600# ASTM A182 F22,12,5718.9,808,IOCL/PO/2024/783740,HT-C53904,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.44.44.921.1,CPPP/2025/IOCL_203050
IOCL-BAL-00345,IOCL,"Digboi Refinery, Assam",VLV BL 10IN 300# ASTM A352 LCB INCONEL/STELLITE RF,175,28859.38,33,IOCL/PO/2024/805483,HT-A18906,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.11.62.200.1,CPPP/2025/IOCL_650779
IOCL-GAT-00346,IOCL,"Haldia Refinery, West Bengal",VLV GT 1.5IN 150# ASTM A350 LF2 TR8 FF,154,27595.9,37,IOCL/PO/2024/190582,HT-Z27027,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.58.94.882.1,CPPP/2025/IOCL_779378
IOCL-RED-00347,IOCL,"Koyali Refinery, Gujarat",RED CONC 6IN SCH 80 ASTM A420 WPL6,165,4745.13,803,IOCL/PO/2024/800007,HT-C43729,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.30.19.383.1,CPPP/2025/IOCL_914854
IOCL-FLA-00348,IOCL,"Digboi Refinery, Assam",FLG BLRF 24IN 600# ASTM A105,127,5137.38,548,IOCL/PO/2024/615959,HT-A28857,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.79.65.323.1,CPPP/2025/IOCL_743790
IOCL-STU-00349,IOCL,"Mathura Refinery, Uttar Pradesh",STUD BLT 5/8IN X 120MM ASTM A320 L7 W/ 7 NUTS,116,1755.54,518,IOCL/PO/2024/771440,HT-A14959,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.95.59.372.1,CPPP/2025/IOCL_258971
IOCL-GAS-00350,IOCL,"Guwahati Refinery, Assam",GSKT SWG 8IN 2500# INCONEL 625/FG,127,14413.91,779,IOCL/PO/2024/918871,HT-A80795,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.38.10.493.1,CPPP/2025/IOCL_822742
IOCL-PSV-00351,IOCL,"Haldia Refinery, West Bengal",VLV PSV FLG 12IN 600# ORIFICE-K ASTM A351 CF8M,167,109524.15,282,IOCL/PO/2024/184365,HT-X48005,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.92.35.280.1,CPPP/2025/IOCL_681409
IOCL-FLA-00352,IOCL,"Digboi Refinery, Assam",FLG WN-RTJ 3/4IN 2500# ASTM A182 F51,23,11861.34,66,IOCL/PO/2024/302472,HT-A87718,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.40.72.498.1,CPPP/2025/IOCL_166052
IOCL-GAS-00353,IOCL,"Bongaigaon Refinery, Assam",GSKT RTJ OCT 1/2IN 150# ASTM A182 F316L,12,8313.89,582,IOCL/PO/2024/799731,HT-Z70079,ASME B16.20,84841000,GeM/CAT/GASKETS/RTJ/B16.20,85.20.96.78.252.1,CPPP/2025/IOCL_877048
IOCL-RED-00354,IOCL,"Paradip Refinery, Odisha",RED CONC 6IN SCH 160 ASTM A234 WPB,160,3094.31,1084,IOCL/PO/2024/236878,HT-A32577,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.90.16.414.1,CPPP/2025/IOCL_960607
IOCL-GAS-00355,IOCL,"Mathura Refinery, Uttar Pradesh",GSKT RTJ OCT 24IN 150# SOFT IRON,159,3901.46,127,IOCL/PO/2024/453729,HT-X52498,ASME B16.20,84841000,GeM/CAT/GASKETS/RTJ/B16.20,85.20.25.97.689.1,CPPP/2025/IOCL_672401
IOCL-GLO-00356,IOCL,"Guwahati Refinery, Assam",VLV GL 1IN 600# ASTM A352 LCB TR1 RF,72,21158.66,538,IOCL/PO/2024/487896,HT-Z31627,API 602,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.66.41.695.1,CPPP/2025/IOCL_142675
IOCL-GLO-00357,IOCL,"Mathura Refinery, Uttar Pradesh",VLV GL 1/2IN 900# ASTM A350 LF2 TR12 RTJ,3,29916.14,1089,IOCL/PO/2024/722571,HT-C64555,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.98.70.808.1,CPPP/2025/IOCL_233056
IOCL-CHE-00358,IOCL,"Koyali Refinery, Gujarat",VLV CHK 1IN 1500# ASTM A105 TR16 RTJ,154,23318.82,33,IOCL/PO/2024/757658,HT-C55593,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.63.10.671.1,CPPP/2025/IOCL_347085
IOCL-CHE-00359,IOCL,"Mathura Refinery, Uttar Pradesh",VLV CHK 8IN 300# ASTM A216 WCB TR12 RF,162,21101.11,36,IOCL/PO/2024/218152,HT-B99816,BS 1868,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.70.73.280.1,CPPP/2025/IOCL_267520
IOCL-STU-00360,IOCL,"Panipat Refinery, Haryana",STUD BLT 1-1/4IN X 180MM ASTM A320 L7 W/ 7 NUTS,118,1830.87,15,IOCL/PO/2024/663463,HT-B30715,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.13.72.627.1,CPPP/2025/IOCL_221703
IOCL-GAT-00361,IOCL,"Paradip Refinery, Odisha",VLV GT 4IN 300# ASTM A105 TR16 RF,85,26917.95,39,IOCL/PO/2024/202827,HT-B64079,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.35.58.325.1,CPPP/2025/IOCL_177101
IOCL-ELB-00362,IOCL,"Haldia Refinery, West Bengal",ELB 90 LR 10IN ASTM A403 WP316L,97,3004.9,27,IOCL/PO/2024/762722,HT-C45349,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.35.52.230.1,CPPP/2025/IOCL_133653
IOCL-GAS-00363,IOCL,"Panipat Refinery, Haryana",GSKT SWG 6IN 900# SS316L/FG,89,1964.76,38,IOCL/PO/2024/927899,HT-Z32273,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.83.80.975.1,CPPP/2025/IOCL_340860
IOCL-GAT-00364,IOCL,"Digboi Refinery, Assam",VLV GT 6IN 900# ASTM A182 F316L TR5 RTJ,111,52250.11,221,IOCL/PO/2024/707615,HT-B87564,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.29.83.105.1,CPPP/2025/IOCL_538065
IOCL-FLA-00365,IOCL,"Panipat Refinery, Haryana",FLG SWRF 4IN 1500# INCONEL 625,180,27197.28,22,IOCL/PO/2024/187127,HT-Z11628,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.98.62.323.1,CPPP/2025/IOCL_239158
IOCL-BUT-00366,IOCL,"Barauni Refinery, Bihar",VLV BFV 12IN 600# ASTM A216 WCB SS316+STELLITE RF,119,26065.24,107,IOCL/PO/2024/909327,HT-B63131,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.33.57.741.1,CPPP/2025/IOCL_586849
IOCL-GAS-00367,IOCL,"Panipat Refinery, Haryana",GSKT SWG 16IN 600# SS316L/FG,77,2342.47,1080,IOCL/PO/2024/668784,HT-Z37151,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.97.20.735.1,CPPP/2025/IOCL_452001
IOCL-GAS-00368,IOCL,"Panipat Refinery, Haryana",GSKT SWG 1/2IN 150# INCONEL 625/FG,12,11822.83,545,IOCL/PO/2024/685934,HT-A83499,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.36.27.442.1,CPPP/2025/IOCL_350224
IOCL-TEE-00369,IOCL,"Mathura Refinery, Uttar Pradesh",TEE EQ 3IN SCH 160 ASTM A420 WPL6,130,5325.76,64,IOCL/PO/2024/490923,HT-C69298,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.72.74.639.1,CPPP/2025/IOCL_969856
IOCL-GAT-00370,IOCL,"Haldia Refinery, West Bengal",VLV GT 6IN 1500# ASTM A350 LF2 TR16 RTJ,174,31849.45,18,IOCL/PO/2024/184064,HT-X33437,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.46.19.211.1,CPPP/2025/IOCL_272769
IOCL-BAL-00371,IOCL,"Mathura Refinery, Uttar Pradesh",VLV BL 8IN 2500# ASTM A182 F51 316SS/DEV RTJ,108,53747.94,162,IOCL/PO/2024/540538,HT-X94500,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.12.47.293.1,CPPP/2025/IOCL_166007
IOCL-FLA-00372,IOCL,"Paradip Refinery, Odisha",FLG SORF 4IN 1500# INCONEL 625,85,29399.89,322,IOCL/PO/2024/694806,HT-B50172,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.31.43.332.1,CPPP/2025/IOCL_607765
IOCL-BUT-00373,IOCL,"Barauni Refinery, Bihar",VLV BFV 2IN 900# ASTM A216 WCB SS316+STELLITE RTJ,160,37186.99,30,IOCL/PO/2024/980103,HT-B31135,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.40.24.142.1,CPPP/2025/IOCL_432006
IOCL-RED-00374,IOCL,"Koyali Refinery, Gujarat",RED CONC 8IN SCH 40 ASTM A403 WP304L,83,3122.44,170,IOCL/PO/2024/666091,HT-B79945,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.48.25.125.1,CPPP/2025/IOCL_524214
IOCL-CEN-00375,IOCL,"Haldia Refinery, West Bengal",MECH SEAL CART 1IN SIC/SIC/FFKM API 610,86,56187.62,662,IOCL/PO/2024/799282,HT-B84086,API 682,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.66.53.805.1,CPPP/2025/IOCL_217771
IOCL-GAS-00376,IOCL,"Haldia Refinery, West Bengal",GSKT SWG 2IN 150# SS316L/FG,116,2667.92,55,IOCL/PO/2024/737692,HT-B86471,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.77.38.900.1,CPPP/2025/IOCL_904357
IOCL-BAL-00377,IOCL,"Paradip Refinery, Odisha",VLV BL 3/4IN 1500# ASTM A182 F51 RTJ,127,65346.02,423,IOCL/PO/2024/478603,HT-X29391,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.64.57.495.1,CPPP/2025/IOCL_490941
IOCL-FLA-00378,IOCL,"Barauni Refinery, Bihar",FLG WNRF 24IN 1500# ASTM A182 F51,115,11034.4,63,IOCL/PO/2024/944809,HT-X64289,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.27.85.712.1,CPPP/2025/IOCL_190259
IOCL-GLO-00379,IOCL,"Paradip Refinery, Odisha",VLV GL 10IN 900# ASTM A350 LF2 TR8 RTJ,106,30045.93,545,IOCL/PO/2024/584567,HT-Z27947,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.35.33.952.1,CPPP/2025/IOCL_500314
IOCL-BAL-00380,IOCL,"Bongaigaon Refinery, Assam",VLV BL 6IN 1500# ASTM A351 CF8M INCONEL/STELLITE RTJ,59,76123.51,96,IOCL/PO/2024/414750,HT-X26276,ASME B16.34,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.93.95.394.1,CPPP/2025/IOCL_537420
IOCL-GLO-00381,IOCL,"Haldia Refinery, West Bengal",VLV GL 20IN 600# ASTM A352 LCB TR1 RF,19,26316.6,341,IOCL/PO/2024/370439,HT-X25674,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.57.75.850.1,CPPP/2025/IOCL_703207
IOCL-FLA-00382,IOCL,"Barauni Refinery, Bihar",FLG WN-RTJ 3IN 900# ASTM A105,43,4405.19,234,IOCL/PO/2024/767153,HT-C16385,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.47.47.642.1,CPPP/2025/IOCL_769983
IOCL-CEN-00383,IOCL,"Mathura Refinery, Uttar Pradesh",MECH SEAL CART 10IN ASTM A743 CF8M API 610,82,101939.39,1067,IOCL/PO/2024/821783,HT-C22561,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.78.84.460.1,CPPP/2025/IOCL_963308
IOCL-GLO-00384,IOCL,"Panipat Refinery, Haryana",VLV GL 4IN 600# ASTM A351 CF8M TR8 RF,43,75482.13,524,IOCL/PO/2024/331854,HT-B83224,API 623,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.88.98.951.1,CPPP/2025/IOCL_651186
IOCL-PSV-00385,IOCL,"Bongaigaon Refinery, Assam",VLV PSV FLG 6IN 150# ORIFICE-F ASTM A216 WCB,124,68208.65,254,IOCL/PO/2024/245766,HT-X88335,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.76.53.276.1,CPPP/2025/IOCL_844378
IOCL-BAL-00386,IOCL,"Panipat Refinery, Haryana",VLV BL 24IN 2500# ASTM A216 WCB 316SS/DEV RTJ,60,23950.67,49,IOCL/PO/2024/182423,HT-X24643,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.19.12.893.1,CPPP/2025/IOCL_607778
IOCL-GAS-00387,IOCL,"Digboi Refinery, Assam",GSKT RTJ OCT 20IN 2500# SOFT IRON,17,3762.91,70,IOCL/PO/2024/169465,HT-C97501,ASME B16.20,84841000,GeM/CAT/GASKETS/RTJ/B16.20,85.20.11.22.901.1,CPPP/2025/IOCL_229806
IOCL-CEN-00388,IOCL,"Paradip Refinery, Odisha",PUMP IMPELLER 12IN ASTM A743 CF8M API 610,73,90255.28,84,IOCL/PO/2024/996677,HT-Z90341,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.40.74.683.1,CPPP/2025/IOCL_171656
IOCL-GAT-00389,IOCL,"Panipat Refinery, Haryana",VLV GT 1IN 1500# ASTM A350 LF2 TR5 RTJ,27,26246.67,353,IOCL/PO/2024/484264,HT-Z34264,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.66.96.209.1,CPPP/2025/IOCL_289633
IOCL-PSV-00390,IOCL,"Guwahati Refinery, Assam",VLV PSV FLG 8IN 300# ORIFICE-K ASTM A351 CF8M,82,113121.56,478,IOCL/PO/2024/242514,HT-X57349,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.46.81.839.1,CPPP/2025/IOCL_142581
IOCL-GAT-00391,IOCL,"Guwahati Refinery, Assam",VLV GT 10IN 2500# ASTM A182 F316L TR8 RTJ,115,53116.98,303,IOCL/PO/2024/297955,HT-A72347,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.96.57.283.1,CPPP/2025/IOCL_113406
IOCL-STU-00392,IOCL,"Haldia Refinery, West Bengal",STUD BLT 5/8IN X 220MM ASTM A193 B7M W/ 2HM NUTS,179,1885.33,85,IOCL/PO/2024/167853,HT-C36094,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.53.35.709.1,CPPP/2025/IOCL_985029
IOCL-PIP-00393,IOCL,"Mathura Refinery, Uttar Pradesh",PIPE ERW 20IN SCH 160 ASTM A312 TP304L BE,166,10439.29,853,IOCL/PO/2024/732464,HT-X73508,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.75.45.250.1,CPPP/2025/IOCL_905305
IOCL-ELB-00394,IOCL,"Mathura Refinery, Uttar Pradesh",ELB 90 LR 12IN SCH 80 ASTM A403 WP316L,15,2767.56,18,IOCL/PO/2024/287795,HT-X89244,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.96.51.256.1,CPPP/2025/IOCL_417459
IOCL-RED-00395,IOCL,"Mathura Refinery, Uttar Pradesh",RED CONC 2IN SCH 80 ASTM A403 WP316L,131,3956.22,919,IOCL/PO/2024/118528,HT-A66414,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.25.59.560.1,CPPP/2025/IOCL_429839
IOCL-PSV-00396,IOCL,"Digboi Refinery, Assam",VLV PSV FLG 1IN 1500# ORIFICE-P ASTM A216 WCB,79,66569.38,31,IOCL/PO/2024/427637,HT-X73891,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.24.82.791.1,CPPP/2025/IOCL_614382
IOCL-STU-00397,IOCL,"Bongaigaon Refinery, Assam",STUD BLT 3/4IN X 220MM ASTM A193 B8M W/ 8M NUTS,69,1580.16,997,IOCL/PO/2024/469899,HT-C52006,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.17.13.704.1,CPPP/2025/IOCL_147310
IOCL-GLO-00398,IOCL,"Guwahati Refinery, Assam",VLV GL 3IN 900# ASTM A350 LF2 TR1 RTJ,90,30195.48,55,IOCL/PO/2024/793360,HT-B42455,API 602,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.40.92.419.1,CPPP/2025/IOCL_721314
IOCL-GAT-00399,IOCL,"Mathura Refinery, Uttar Pradesh",VLV GT 1/2IN 1500# ASTM A216 WCB TR8 RTJ,119,22287.29,358,IOCL/PO/2024/121393,HT-X87068,API 600,84818030,GeM/CAT/VALVES/GATE/API600,77.10.12.50.486.1,CPPP/2025/IOCL_698059
IOCL-PIP-00400,IOCL,"Guwahati Refinery, Assam",PIPE ERW 3IN SCH 20 ASTM A312 TP316L BE,78,7933.17,318,IOCL/PO/2024/766311,HT-A80232,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.37.46.371.1,CPPP/2025/IOCL_149840
IOCL-BAL-00401,IOCL,"Digboi Refinery, Assam",VLV BL 3/4IN 1500# ASTM A216 WCB INCONEL/STELLITE RTJ,19,26478.89,82,IOCL/PO/2024/464187,HT-A95398,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.48.74.923.1,CPPP/2025/IOCL_414477
IOCL-PIP-00402,IOCL,"Bongaigaon Refinery, Assam",PIPE ERW 10IN SCH 160 ASTM A312 TP304L BE,142,10079.13,1008,IOCL/PO/2024/641300,HT-B85608,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.73.37.776.1,CPPP/2025/IOCL_963930
IOCL-GAS-00403,IOCL,"Haldia Refinery, West Bengal",GSKT SWG 10IN 2500# INCONEL 625/FG,135,12704.1,35,IOCL/PO/2024/352050,HT-B99824,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.48.65.520.1,CPPP/2025/IOCL_434132
IOCL-PSV-00404,IOCL,"Mathura Refinery, Uttar Pradesh",VLV PSV FLG 24IN 600# ORIFICE-P ASTM A351 CF8M,177,116100.46,40,IOCL/PO/2024/257246,HT-B13631,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.41.49.575.1,CPPP/2025/IOCL_608960
IOCL-TEE-00405,IOCL,"Digboi Refinery, Assam",TEE EQ 2IN SCH 40 ASTM A234 WPB,73,3544.74,80,IOCL/PO/2024/857568,HT-X12609,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.17.20.421.1,CPPP/2025/IOCL_730823
IOCL-BAL-00406,IOCL,"Mathura Refinery, Uttar Pradesh",VLV BL 12IN 150# ASTM A182 F51 316SS/PEEK RF,37,79242.09,950,IOCL/PO/2024/624548,HT-A78414,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.95.84.893.1,CPPP/2025/IOCL_650775
IOCL-BAL-00407,IOCL,"Haldia Refinery, West Bengal",VLV BL 20IN 600# ASTM A352 LCB INCONEL/STELLITE RF,151,26380.72,59,IOCL/PO/2024/251286,HT-A32957,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.37.45.550.1,CPPP/2025/IOCL_528212
IOCL-BAL-00408,IOCL,"Panipat Refinery, Haryana",VLV BL 3IN 1500# ASTM A351 CF8M INCONEL/STELLITE RTJ,176,66261.98,237,IOCL/PO/2024/598306,HT-C50392,API 6D,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.12.92.720.1,CPPP/2025/IOCL_136500
IOCL-PSV-00409,IOCL,"Panipat Refinery, Haryana",VLV PSV FLG 8IN 900# ORIFICE-H ASTM A216 WCB,94,60812.68,216,IOCL/PO/2024/108248,HT-X43493,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.48.21.942.1,CPPP/2025/IOCL_893423
IOCL-CHE-00410,IOCL,"Barauni Refinery, Bihar",VLV CHK 3IN 2500# ASTM A352 LCB TR16 RTJ,10,20536.32,136,IOCL/PO/2024/872739,HT-X53610,BS 1868,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.64.22.944.1,CPPP/2025/IOCL_268132
IOCL-GAS-00411,IOCL,"Barauni Refinery, Bihar",GSKT SWG 10IN 2500# SS304/FG,85,2639.1,68,IOCL/PO/2024/772528,HT-B92595,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.66.92.239.1,CPPP/2025/IOCL_103225
IOCL-PIP-00412,IOCL,"Paradip Refinery, Odisha",PIPE SMLS 3/4IN SCH XXS API 5L X65 BE,168,9419.56,305,IOCL/PO/2024/601602,HT-B44167,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.32.97.707.1,CPPP/2025/IOCL_966929
IOCL-BUT-00413,IOCL,"Barauni Refinery, Bihar",VLV BFV 4IN 900# ASTM A351 CF8M NITRONIC-60 RTJ,148,88863.84,389,IOCL/PO/2024/778540,HT-Z92133,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.39.21.573.1,CPPP/2025/IOCL_307897
IOCL-BAL-00414,IOCL,"Koyali Refinery, Gujarat",VLV BL 1IN 150# ASTM A182 F51 RF,147,58347.83,1101,IOCL/PO/2024/556297,HT-X98291,ASME B16.34,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.73.25.329.1,CPPP/2025/IOCL_848225
IOCL-CHE-00415,IOCL,"Paradip Refinery, Odisha",VLV CHK 6IN 900# ASTM A351 CF8M TR12 RTJ,54,42826.66,1110,IOCL/PO/2024/298561,HT-X33641,BS 1868,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.62.28.129.1,CPPP/2025/IOCL_404289
IOCL-BAL-00416,IOCL,"Paradip Refinery, Odisha",VLV BL 12IN 2500# ASTM A352 LCB 316SS/PEEK RTJ,4,28056.13,697,IOCL/PO/2024/516866,HT-B60265,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.64.86.362.1,CPPP/2025/IOCL_176604
IOCL-GAT-00417,IOCL,"Bongaigaon Refinery, Assam",VLV GT 3IN 1500# ASTM A351 CF8M RTJ,155,69678.1,625,IOCL/PO/2024/749758,HT-X49650,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.60.95.479.1,CPPP/2025/IOCL_238661
IOCL-CEN-00418,IOCL,"Bongaigaon Refinery, Assam",PUMP SHAFT SLEEVE 1IN ASTM A743 CF8M API 610,121,132568.48,690,IOCL/PO/2024/656189,HT-X28585,API 682,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.43.24.420.1,CPPP/2025/IOCL_146307
IOCL-GLO-00419,IOCL,"Haldia Refinery, West Bengal",VLV GL 2IN 600# ASTM A351 CF8M TR8 RF,69,66612.43,76,IOCL/PO/2024/430870,HT-X29826,API 623,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.81.94.751.1,CPPP/2025/IOCL_936994
IOCL-ELB-00420,IOCL,"Panipat Refinery, Haryana",ELB 90 LR 1/2IN SCH 40 ASTM A234 WPB,121,3136.36,65,IOCL/PO/2024/562966,HT-C83512,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.72.68.604.1,CPPP/2025/IOCL_217955
IOCL-PSV-00421,IOCL,"Koyali Refinery, Gujarat",VLV PSV FLG 24IN 600# ORIFICE-F ASTM A216 WCB,132,65908.8,44,IOCL/PO/2024/651567,HT-Z33667,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.63.19.352.1,CPPP/2025/IOCL_905572
IOCL-ELB-00422,IOCL,"Mathura Refinery, Uttar Pradesh",ELB 90 LR 4IN SCH 80 ASTM A234 WPB,29,3664.54,51,IOCL/PO/2024/582589,HT-X69513,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.90.44.708.1,CPPP/2025/IOCL_789969
IOCL-FLA-00423,IOCL,"Guwahati Refinery, Assam",FLG THRF 16IN 2500# ASTM A182 F22,14,4390.37,422,IOCL/PO/2024/174159,HT-Z88943,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.58.21.508.1,CPPP/2025/IOCL_367558
IOCL-GLO-00424,IOCL,"Paradip Refinery, Odisha",VLV GL 24IN 300# ASTM A105 TR1 RF,105,22355.29,173,IOCL/PO/2024/614688,HT-X50645,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.97.87.234.1,CPPP/2025/IOCL_476485
