canonical_id,item_type,size_nb_mm,size_inch,dn_code,pressure_class,metallurgy,facing_end,standard,canonical_description,unspsc_code,gem_category_id
CAN-000451,FLANGE_BLIND,25.0,"1""",DN25,900,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 900, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000452,FLANGE_BLIND,25.0,"1""",DN25,900,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 900, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000453,FLANGE_BLIND,25.0,"1""",DN25,900,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 900, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000454,FLANGE_BLIND,25.0,"1""",DN25,900,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 900, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000455,FLANGE_BLIND,25.0,"1""",DN25,1500,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 1500, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000456,FLANGE_BLIND,25.0,"1""",DN25,1500,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 1500, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000457,FLANGE_BLIND,25.0,"1""",DN25,1500,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 1500, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000458,FLANGE_BLIND,25.0,"1""",DN25,1500,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 1500, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000459,FLANGE_BLIND,25.0,"1""",DN25,1500,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 1500, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000460,FLANGE_BLIND,25.0,"1""",DN25,1500,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 1"" (DN25), CLASS 1500, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000461,FLANGE_BLIND,40.0,"1.5""",DN40,150,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 150, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000462,FLANGE_BLIND,40.0,"1.5""",DN40,150,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 150, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000463,FLANGE_BLIND,40.0,"1.5""",DN40,150,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 150, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000464,FLANGE_BLIND,40.0,"1.5""",DN40,150,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 150, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000465,FLANGE_BLIND,40.0,"1.5""",DN40,150,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 150, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000466,FLANGE_BLIND,40.0,"1.5""",DN40,150,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 150, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000467,FLANGE_BLIND,40.0,"1.5""",DN40,300,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 300, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000468,FLANGE_BLIND,40.0,"1.5""",DN40,300,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 300, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000469,FLANGE_BLIND,40.0,"1.5""",DN40,300,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 300, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000470,FLANGE_BLIND,40.0,"1.5""",DN40,300,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 300, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000471,FLANGE_BLIND,40.0,"1.5""",DN40,300,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 300, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000472,FLANGE_BLIND,40.0,"1.5""",DN40,300,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 300, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000473,FLANGE_BLIND,40.0,"1.5""",DN40,600,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 600, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000474,FLANGE_BLIND,40.0,"1.5""",DN40,600,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 600, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000475,FLANGE_BLIND,40.0,"1.5""",DN40,600,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 600, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000476,FLANGE_BLIND,40.0,"1.5""",DN40,600,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 600, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000477,FLANGE_BLIND,40.0,"1.5""",DN40,600,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 600, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000478,FLANGE_BLIND,40.0,"1.5""",DN40,600,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 600, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000479,FLANGE_BLIND,40.0,"1.5""",DN40,900,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 900, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000480,FLANGE_BLIND,40.0,"1.5""",DN40,900,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 900, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000481,FLANGE_BLIND,40.0,"1.5""",DN40,900,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 900, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000482,FLANGE_BLIND,40.0,"1.5""",DN40,900,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 900, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000483,FLANGE_BLIND,40.0,"1.5""",DN40,900,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 900, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000484,FLANGE_BLIND,40.0,"1.5""",DN40,900,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 900, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000485,FLANGE_BLIND,40.0,"1.5""",DN40,1500,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 1500, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000486,FLANGE_BLIND,40.0,"1.5""",DN40,1500,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 1500, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000487,FLANGE_BLIND,40.0,"1.5""",DN40,1500,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 1500, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000488,FLANGE_BLIND,40.0,"1.5""",DN40,1500,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 1500, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000489,FLANGE_BLIND,40.0,"1.5""",DN40,1500,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 1500, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000490,FLANGE_BLIND,40.0,"1.5""",DN40,1500,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 1.5"" (DN40), CLASS 1500, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000491,FLANGE_BLIND,50.0,"2""",DN50,150,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 150, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000492,FLANGE_BLIND,50.0,"2""",DN50,150,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 150, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000493,FLANGE_BLIND,50.0,"2""",DN50,150,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 150, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000494,FLANGE_BLIND,50.0,"2""",DN50,150,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 150, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000495,FLANGE_BLIND,50.0,"2""",DN50,150,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 150, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000496,FLANGE_BLIND,50.0,"2""",DN50,150,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 150, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000497,FLANGE_BLIND,50.0,"2""",DN50,300,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 300, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000498,FLANGE_BLIND,50.0,"2""",DN50,300,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 300, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000499,FLANGE_BLIND,50.0,"2""",DN50,300,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 300, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000500,FLANGE_BLIND,50.0,"2""",DN50,300,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 300, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000501,FLANGE_BLIND,50.0,"2""",DN50,300,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 300, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000502,FLANGE_BLIND,50.0,"2""",DN50,300,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 300, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000503,FLANGE_BLIND,50.0,"2""",DN50,600,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 600, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000504,FLANGE_BLIND,50.0,"2""",DN50,600,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 600, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000505,FLANGE_BLIND,50.0,"2""",DN50,600,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 600, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000506,FLANGE_BLIND,50.0,"2""",DN50,600,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 600, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000507,FLANGE_BLIND,50.0,"2""",DN50,600,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 600, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000508,FLANGE_BLIND,50.0,"2""",DN50,600,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 600, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000509,FLANGE_BLIND,50.0,"2""",DN50,900,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 900, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000510,FLANGE_BLIND,50.0,"2""",DN50,900,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 900, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000511,FLANGE_BLIND,50.0,"2""",DN50,900,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 900, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000512,FLANGE_BLIND,50.0,"2""",DN50,900,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 900, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000513,FLANGE_BLIND,50.0,"2""",DN50,900,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 900, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000514,FLANGE_BLIND,50.0,"2""",DN50,900,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 900, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000515,FLANGE_BLIND,50.0,"2""",DN50,1500,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 1500, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000516,FLANGE_BLIND,50.0,"2""",DN50,1500,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 1500, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000517,FLANGE_BLIND,50.0,"2""",DN50,1500,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 1500, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000518,FLANGE_BLIND,50.0,"2""",DN50,1500,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 1500, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000519,FLANGE_BLIND,50.0,"2""",DN50,1500,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 1500, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000520,FLANGE_BLIND,50.0,"2""",DN50,1500,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 2"" (DN50), CLASS 1500, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000521,FLANGE_BLIND,80.0,"3""",DN80,150,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 150, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000522,FLANGE_BLIND,80.0,"3""",DN80,150,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 150, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000523,FLANGE_BLIND,80.0,"3""",DN80,150,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 150, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000524,FLANGE_BLIND,80.0,"3""",DN80,150,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 150, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000525,FLANGE_BLIND,80.0,"3""",DN80,150,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 150, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000526,FLANGE_BLIND,80.0,"3""",DN80,150,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 150, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000527,FLANGE_BLIND,80.0,"3""",DN80,300,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 300, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000528,FLANGE_BLIND,80.0,"3""",DN80,300,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 300, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000529,FLANGE_BLIND,80.0,"3""",DN80,300,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 300, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000530,FLANGE_BLIND,80.0,"3""",DN80,300,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 300, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000531,FLANGE_BLIND,80.0,"3""",DN80,300,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 300, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000532,FLANGE_BLIND,80.0,"3""",DN80,300,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 300, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000533,FLANGE_BLIND,80.0,"3""",DN80,600,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 600, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000534,FLANGE_BLIND,80.0,"3""",DN80,600,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 600, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000535,FLANGE_BLIND,80.0,"3""",DN80,600,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 600, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000536,FLANGE_BLIND,80.0,"3""",DN80,600,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 600, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000537,FLANGE_BLIND,80.0,"3""",DN80,600,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 600, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000538,FLANGE_BLIND,80.0,"3""",DN80,600,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 600, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000539,FLANGE_BLIND,80.0,"3""",DN80,900,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 900, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000540,FLANGE_BLIND,80.0,"3""",DN80,900,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 900, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000541,FLANGE_BLIND,80.0,"3""",DN80,900,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 900, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000542,FLANGE_BLIND,80.0,"3""",DN80,900,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 900, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000543,FLANGE_BLIND,80.0,"3""",DN80,900,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 900, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000544,FLANGE_BLIND,80.0,"3""",DN80,900,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 900, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000545,FLANGE_BLIND,80.0,"3""",DN80,1500,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 1500, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000546,FLANGE_BLIND,80.0,"3""",DN80,1500,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 1500, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000547,FLANGE_BLIND,80.0,"3""",DN80,1500,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 1500, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000548,FLANGE_BLIND,80.0,"3""",DN80,1500,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 1500, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000549,FLANGE_BLIND,80.0,"3""",DN80,1500,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 1500, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000550,FLANGE_BLIND,80.0,"3""",DN80,1500,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 3"" (DN80), CLASS 1500, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000551,FLANGE_BLIND,100.0,"4""",DN100,150,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 150, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000552,FLANGE_BLIND,100.0,"4""",DN100,150,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 150, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000553,FLANGE_BLIND,100.0,"4""",DN100,150,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 150, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000554,FLANGE_BLIND,100.0,"4""",DN100,150,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 150, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000555,FLANGE_BLIND,100.0,"4""",DN100,150,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 150, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000556,FLANGE_BLIND,100.0,"4""",DN100,150,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 150, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000557,FLANGE_BLIND,100.0,"4""",DN100,300,ASTM A105,RF,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 300, ASTM A105, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000558,FLANGE_BLIND,100.0,"4""",DN100,300,ASTM A105,RTJ,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 300, ASTM A105, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000559,FLANGE_BLIND,100.0,"4""",DN100,300,ASTM A350 LF2,RF,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 300, ASTM A350 LF2, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000560,FLANGE_BLIND,100.0,"4""",DN100,300,ASTM A350 LF2,RTJ,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 300, ASTM A350 LF2, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000561,FLANGE_BLIND,100.0,"4""",DN100,300,ASTM A182 F316,RF,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 300, ASTM A182 F316, RF FACING, ASME B16.5",40171501,GEM-FLANGE-BL
CAN-000562,FLANGE_BLIND,100.0,"4""",DN100,300,ASTM A182 F316,RTJ,ASME B16.5,"FLANGE, BLIND, 4"" (DN100), CLASS 300, ASTM A182 F316, RTJ FACING, ASME B16.5",40171501,GEM-FLANGE-BL
